Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"70657","","","None","10.5.55.20","tcp","22","SSH Algorithms and Languages Supported","An SSH server is listening on this port.","This script detects which algorithms and languages are supported by
the remote service for encrypting communications.","n/a","","
Nessus negotiated the following encryption algorithm with the server : aes128-ctr

The server supports the following options for kex_algorithms : 

  curve25519-sha256@libssh.org
  diffie-hellman-group-exchange-sha256
  diffie-hellman-group14-sha1
  ecdh-sha2-nistp256
  ecdh-sha2-nistp384
  ecdh-sha2-nistp521

The server supports the following options for server_host_key_algorithms : 

  ecdsa-sha2-nistp256
  rsa-sha2-256
  rsa-sha2-512
  ssh-ed25519
  ssh-rsa

The server supports the following options for encryption_algorithms_client_to_server : 

  aes128-ctr
  aes128-gcm@openssh.com
  aes192-ctr
  aes256-ctr
  aes256-gcm@openssh.com
  chacha20-poly1305@openssh.com

The server supports the following options for encryption_algorithms_server_to_client : 

  aes128-ctr
  aes128-gcm@openssh.com
  aes192-ctr
  aes256-ctr
  aes256-gcm@openssh.com
  chacha20-poly1305@openssh.com

The server supports the following options for mac_algorithms_client_to_server : 

  hmac-sha1
  hmac-sha1-etm@openssh.com
  hmac-sha2-256
  hmac-sha2-256-etm@openssh.com
  hmac-sha2-512
  hmac-sha2-512-etm@openssh.com
  umac-128-etm@openssh.com
  umac-128@openssh.com
  umac-64-etm@openssh.com
  umac-64@openssh.com

The server supports the following options for mac_algorithms_server_to_client : 

  hmac-sha1
  hmac-sha1-etm@openssh.com
  hmac-sha2-256
  hmac-sha2-256-etm@openssh.com
  hmac-sha2-512
  hmac-sha2-512-etm@openssh.com
  umac-128-etm@openssh.com
  umac-128@openssh.com
  umac-64-etm@openssh.com
  umac-64@openssh.com

The server supports the following options for compression_algorithms_client_to_server : 

  none
  zlib@openssh.com

The server supports the following options for compression_algorithms_server_to_client : 

  none
  zlib@openssh.com
"
"12053","","","None","accounting01","tcp","0","Host Fully Qualified Domain Name (FQDN) Resolution","It was possible to resolve the name of the remote host.","Nessus was able to resolve the fully qualified domain name (FQDN) of
the remote host.","n/a","","
192.168.2.52 resolves as accounting01.sec555.com.
"
"19506","","","None","accounting01","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.10.5
Plugin feed version : 201705251615
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Credentialed Scan
Scanner IP : 172.16.0.2
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2017/5/26 21:59 Central Standard Time
Scan duration : 4112 sec
"
"46215","","","None","accounting01","tcp","0","Inconsistent Hostname and IP Address","The remote host's hostname is not consistent with DNS information.","The name of this machine either does not resolve or resolves to a
different IP address. 

This may come from a badly configured reverse DNS or from a host file
in use on the Nessus scanning host. 

As a result, URLs in plugin output may not be directly usable in a web
browser and some web tests may be incomplete.","Fix the reverse DNS or host file.","","The host name 'accounting01' does not resolve to an IP address"
"12053","","","None","accounting02","tcp","0","Host Fully Qualified Domain Name (FQDN) Resolution","It was possible to resolve the name of the remote host.","Nessus was able to resolve the fully qualified domain name (FQDN) of
the remote host.","n/a","","
192.168.0.54 resolves as accounting02.sec555.com.
"
"19506","","","None","accounting02","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.10.5
Plugin feed version : 201705251615
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Credentialed Scan
Scanner IP : 172.16.0.2
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2017/5/26 21:59 Central Standard Time
Scan duration : 4112 sec
"
"46215","","","None","accounting02","tcp","0","Inconsistent Hostname and IP Address","The remote host's hostname is not consistent with DNS information.","The name of this machine either does not resolve or resolves to a
different IP address. 

This may come from a badly configured reverse DNS or from a host file
in use on the Nessus scanning host. 

As a result, URLs in plugin output may not be directly usable in a web
browser and some web tests may be incomplete.","Fix the reverse DNS or host file.","","The host name 'accounting02' does not resolve to an IP address"
"10150","","","None","ceo","tcp","445","Windows NetBIOS / SMB Remote Host Information Disclosure","It was possible to obtain the network name of the remote host.","The remote host is listening on UDP port 137 or TCP port 445, and
replies to NetBIOS nbtscan or SMB requests.

Note that this plugin gathers information to be used in other plugins,
but does not itself generate a report.","n/a","","The following 2 NetBIOS names have been gathered :

 CEO              = Computer name
 SEC555           = Workgroup / Domain name
"
"10287","","","None","ceo","udp","0","Traceroute Information","It was possible to obtain traceroute information.","Makes a traceroute to the remote host.","n/a","","For your information, here is the traceroute from 172.16.0.2 to 192.168.2.50 : 
172.16.0.2
172.16.0.1
192.168.2.50
"
"10394","","","None","ceo","tcp","445","Microsoft Windows SMB Log In Possible","It was possible to log into the remote host.","The remote host is running a Microsoft Windows operating system or
Samba, a CIFS/SMB server for Unix. It was possible to log into it
using one of the following accounts :

- NULL session
- Guest account
- Supplied credentials","n/a","http://support.microsoft.com/kb/143474
http://support.microsoft.com/kb/246261","- NULL sessions are enabled on the remote host.
- The SMB tests will be done as sec555\SVC_VulnScan/******
"
"10395","","","None","ceo","tcp","445","Microsoft Windows SMB Shares Enumeration","It is possible to enumerate remote network shares.","By connecting to the remote host, Nessus was able to enumerate the
network share names.","n/a","","
Here are the SMB shares available on the remote host when logged in as SVC_VulnScan:

  - ADMIN$
  - C$
  - IPC$
"
"10396","CVE-1999-0519","","None","ceo","tcp","445","Microsoft Windows SMB Shares Access","It is possible to access a network share.","The remote has one or more Windows shares that can be accessed through
the network with the given credentials.

Depending on the share rights, it may allow an attacker to read /
write confidential data.","To restrict access under Windows, open Explorer, do a right click on
each share, go to the 'sharing' tab, and click on 'permissions'.","","
The following shares can be accessed as SVC_VulnScan :

- C$  - (readable,writable)
  + Content of this share :
autoexec.bat
Boot
bootmgr
BOOTSECT.BAK
config.sys
Documents and Settings
pagefile.sys
PerfLogs
Program Files
ProgramData
Recovery
System Volume Information
Users
Windows

- ADMIN$  - (readable,writable)
  + Content of this share :
..
addins
AppCompat
AppPatch
assembly
bfsvc.exe
BitLockerDiscoveryVolumeContents
Boot
bootstat.dat
Branding
CSC
Cursors
debug
diagnostics
DigitalLocker
Downloaded Program Files
DtcInstall.log
ehome
en-US
Enterprise.xml
explorer.exe
Fonts
fveupdate.exe
Globalization
Help
HelpPane.exe
hh.exe
IE11_main.log
IME
inf
Installer
L2Schemas
LiveKernelReports
Logs
Media
mib.bin
Microsoft.NET
Migration
ModemLogs
msdfmap.ini
notepad.exe
Offline Web Pages
Panther
Performance
PFRO.log
PLA
PolicyDefinitions
Prefetch
regedit.exe
Registration
RemotePackages
rescache
Resources
SchCache
schemas
security
ServiceProfiles
servicing
Setup
setupact.log
setuperr.log
SoftwareDistribution
Speech
Starter.xml
system
system.ini
System32
TAPI
Tasks
Temp
tracing
TSSysprep.log
twain.dll
twain_32
twain_32.dll
twunk_16.exe
twunk_32.exe
Vss
Web
win.ini
WindowsShell.Manifest
WindowsUpdate.log
winhelp.exe
winhlp32.exe
winsxs
WMSysPr9.prx
write.exe
_default.pif

"
"10396","CVE-1999-0520","","None","ceo","tcp","445","Microsoft Windows SMB Shares Access","It is possible to access a network share.","The remote has one or more Windows shares that can be accessed through
the network with the given credentials.

Depending on the share rights, it may allow an attacker to read /
write confidential data.","To restrict access under Windows, open Explorer, do a right click on
each share, go to the 'sharing' tab, and click on 'permissions'.","","
The following shares can be accessed as SVC_VulnScan :

- C$  - (readable,writable)
  + Content of this share :
autoexec.bat
Boot
bootmgr
BOOTSECT.BAK
config.sys
Documents and Settings
pagefile.sys
PerfLogs
Program Files
ProgramData
Recovery
System Volume Information
Users
Windows

- ADMIN$  - (readable,writable)
  + Content of this share :
..
addins
AppCompat
AppPatch
assembly
bfsvc.exe
BitLockerDiscoveryVolumeContents
Boot
bootstat.dat
Branding
CSC
Cursors
debug
diagnostics
DigitalLocker
Downloaded Program Files
DtcInstall.log
ehome
en-US
Enterprise.xml
explorer.exe
Fonts
fveupdate.exe
Globalization
Help
HelpPane.exe
hh.exe
IE11_main.log
IME
inf
Installer
L2Schemas
LiveKernelReports
Logs
Media
mib.bin
Microsoft.NET
Migration
ModemLogs
msdfmap.ini
notepad.exe
Offline Web Pages
Panther
Performance
PFRO.log
PLA
PolicyDefinitions
Prefetch
regedit.exe
Registration
RemotePackages
rescache
Resources
SchCache
schemas
security
ServiceProfiles
servicing
Setup
setupact.log
setuperr.log
SoftwareDistribution
Speech
Starter.xml
system
system.ini
System32
TAPI
Tasks
Temp
tracing
TSSysprep.log
twain.dll
twain_32
twain_32.dll
twunk_16.exe
twunk_32.exe
Vss
Web
win.ini
WindowsShell.Manifest
WindowsUpdate.log
winhelp.exe
winhlp32.exe
winsxs
WMSysPr9.prx
write.exe
_default.pif

"
"10398","CVE-2000-1200","","None","ceo","tcp","445","Microsoft Windows SMB LsaQueryInformationPolicy Function NULL Session Domain SID Enumeration","It was possible to obtain the domain SID.","By emulating the call to LsaQueryInformationPolicy(), it was possible
to obtain the domain SID (Security Identifier).

The domain SID can then be used to get the list of users of the
domain.","n/a","","The remote domain SID value is :
1-5-21-4122792944-3018364698-3069667417"
"10399","CVE-2000-1200","","None","ceo","tcp","445","SMB Use Domain SID to Enumerate Users","Nessus was able to enumerate domain users.","Using the domain security identifier (SID), Nessus was able to
enumerate the domain users on the remote Windows system.","n/a","","
  - Administrator (id 500, Administrator account)
  - krbtgt (id 502, Kerberos account)
  - Guest (id 501, Guest account)
  - jhenderson (id 1001)
  - DC01$ (id 1002)
  - IT01$ (id 1105)
  - IT02$ (id 1106)
  - IT03$ (id 1107)
  - jawalt (id 1108)
  - jjohnson (id 1109)
  - DHCP01$ (id 1111)
  - pdodson (id 1115)
  - fraynor (id 1117)
  - ploar (id 1118)
  - wperry (id 1119)
  - lchancello (id 1120)
  - rsmith (id 1122)
  - rday (id 1123)
  - cweil (id 1124)
  - ahall (id 1125)
  - droseberry (id 1127)
  - srobinson (id 1128)
  - dbrokaw (id 1129)
  - mpugh (id 1130)
  - djohnson (id 1132)
  - lfuentez (id 1133)
  - jhart (id 1134)
  - NESSUS01$ (id 1136)
  - WSUS01$ (id 1137)
  - EXCHANGE01$ (id 1138)
  - FS01$ (id 1139)
  - DC02$ (id 1140)
  - CEO$ (id 1141)
  - HR02$ (id 1142)
  - DOC02$ (id 1143)
  - DOC01$ (id 1144)
  - SVC_VulnScan (id 1145)
  - ACCOUNTING01$ (id 1147)
  - ACCOUNTING02$ (id 1148)
  - PKI01$ (id 1149)

Note that, in addition to the Administrator, Guest, and Kerberos
accounts, Nessus has enumerated only those domain users with IDs
between 1000 and 1200. To use a different range, edit the scan policy
and change the 'Start UID' and/or 'End UID' preferences for this
plugin, then re-run the scan.
"
"10785","","","None","ceo","tcp","445","Microsoft Windows SMB NativeLanManager Remote System Information Disclosure","It was possible to obtain information about the remote operating
system.","Nessus was able to obtain the remote operating system name and version
(Windows and/or Samba) by sending an authentication request to port
139 or 445. Note that this plugin requires SMB1 to be enabled on the
host.","n/a","","The remote Operating System is : Windows 7 Enterprise 7601 Service Pack 1
The remote native LAN manager is : Windows 7 Enterprise 6.1
The remote SMB Domain Name is : SEC555
"
"10859","CVE-2000-1200","","None","ceo","tcp","445","Microsoft Windows SMB LsaQueryInformationPolicy Function SID Enumeration","It is possible to obtain the host SID for the remote host.","By emulating the call to LsaQueryInformationPolicy(), it was possible
to obtain the host SID (Security Identifier).

The host SID can then be used to get the list of local users.","You can prevent anonymous lookups of the host SID by setting the
'RestrictAnonymous' registry setting to an appropriate value.

Refer to the 'See also' section for guidance.","http://technet.microsoft.com/en-us/library/bb418944.aspx","
The remote host SID value is :

1-5-21-3462755461-3242997373-3496511933

The value of 'RestrictAnonymous' setting is : unknown
"
"10860","","","None","ceo","tcp","445","SMB Use Host SID to Enumerate Local Users","Nessus was able to enumerate local users.","Using the host security identifier (SID), Nessus was able to enumerate
local users on the remote Windows system.","n/a","","
  - Administrator (id 500, Administrator account)
  - Guest (id 501, Guest account)
  - jhenderson (id 1000)
  - CEO1 (id 1001)

Note that, in addition to the Administrator and Guest accounts, Nessus
has enumerated only those local users with IDs between 1000 and 1200.
To use a different range, edit the scan policy and change the 'Start
UID' and/or 'End UID' preferences for this plugin, then re-run the
scan.
"
"10897","","","None","ceo","tcp","0","Microsoft Windows - Users Information : Disabled Accounts","At least one user account has been disabled.","Using the supplied credentials, Nessus was able to list user accounts
that have been disabled.","Delete accounts that are no longer needed.","","
The following user account has been disabled :

  - Guest


Note that, in addition to the Administrator, Guest, and Kerberos
accounts, Nessus has enumerated only those domain users with UIDs
between 1000 and 1200. To use a different range, edit the scan policy
and change the 'Start UID' and/or 'End UID' preferences for 
'SMB use domain SID to enumerate users' setting, and then re-run the scan.
"
"10898","","","None","ceo","tcp","0","Microsoft Windows - Users Information : Never Changed Password","At least one user has never changed his or her password.","Using the supplied credentials, Nessus was able to list users who have
never changed their passwords.","Allow or require users to change their passwords regularly.","","
The following user has never changed his/her password :

  - Guest


Note that, in addition to the Administrator, Guest, and Kerberos
accounts, Nessus has enumerated only those domain users with UIDs
between 1000 and 1200. To use a different range, edit the scan policy
and change the 'Start UID' and/or 'End UID' preferences for 
'SMB use domain SID to enumerate users' setting, and then re-run the scan.
"
"10899","","","None","ceo","tcp","0","Microsoft Windows - Users Information : User Has Never Logged In","At least one user has never logged into his or her account.","Using the supplied credentials, Nessus was able to list users who have
never logged into their accounts.","Delete accounts that are not needed.","","
The following user has never logged in :

  - Guest


Note that, in addition to the Administrator, Guest, and Kerberos
accounts, Nessus has enumerated only those domain users with UIDs
between 1000 and 1200. To use a different range, edit the scan policy
and change the 'Start UID' and/or 'End UID' preferences for 
'SMB use domain SID to enumerate users' setting, and then re-run the scan.
"
"10900","","","None","ceo","tcp","0","Microsoft Windows - Users Information : Passwords Never Expire","At least one user has a password that never expires.","Using the supplied credentials, Nessus was able to list users that are
enabled and whose passwords never expire.","Allow or require users to change their passwords regularly.","","
The following user has a password that never expires :

  - Administrator


Note that, in addition to the Administrator, Guest, and Kerberos
accounts, Nessus has enumerated only those domain users with UIDs
between 1000 and 1200. To use a different range, edit the scan policy
and change the 'Start UID' and/or 'End UID' preferences for this
plugin, then re-run the scan.
"
"10902","","","None","ceo","tcp","445","Microsoft Windows 'Administrators' Group User List","There is at least one user in the 'Administrators' group.","Using the supplied credentials, it is possible to extract the member
list of the 'Administrators' group. Members of this group have
complete access to the remote system.","Verify that each member of the group should have this type of access.","","
The following users are members of the 'Administrators' group :

  - CEO\Administrator (User)
  - SEC555\Domain Admins (Group)
  - SEC555\Executives (Group)
"
"11011","","","None","ceo","tcp","445","Microsoft Windows SMB Service Detection","A file / print sharing service is listening on the remote host.","The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.","n/a","","
A CIFS server is running on this port.
"
"11936","","","None","ceo","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Microsoft Windows 7 Enterprise
Confidence level : 99
Method : MSRPC

 
The remote host is running Microsoft Windows 7 Enterprise"
"12053","","","None","ceo","tcp","0","Host Fully Qualified Domain Name (FQDN) Resolution","It was possible to resolve the name of the remote host.","Nessus was able to resolve the fully qualified domain name (FQDN) of
the remote host.","n/a","","
192.168.2.50 resolves as ceo.sec555.com.
"
"17651","","","None","ceo","tcp","445","Microsoft Windows SMB : Obtains the Password Policy","It is possible to retrieve the remote host's password policy using the
supplied credentials.","Using the supplied credentials it was possible to extract the password
policy for the remote Windows host. The password policy must conform
to the Informational System Policy.","n/a","","The following password policy is defined on the remote host:

Minimum password len: 7
Password history len: 24
Maximum password age (d): 42
Password must meet complexity requirements: Enabled
Minimum password age (d): 1
Forced logoff time (s): Not set
Locked account time (s): 1800
Time between failed logon (s): 1800
Number of invalid logon before locked out (s): 0
"
"19506","","","None","ceo","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.10.5
Plugin feed version : 201705251615
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Credentialed Scan
Scanner IP : 172.16.0.2
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2017/5/26 21:59 Central Standard Time
Scan duration : 975 sec
"
"25220","","","None","ceo","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt",""
"26917","","","None","ceo","tcp","445","Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the
registry checks will not work because the 'Remote Registry Access'
service (winreg) has been disabled on the remote host or can not be
connected to with the supplied credentials.","n/a","","Could not connect to the registry because:
Could not connect to \winreg"
"42410","","","None","ceo","tcp","445","Microsoft Windows NTLMSSP Authentication Request Remote Network Name Disclosure","It is possible to obtain the network name of the remote host.","The remote host listens on tcp port 445 and replies to SMB requests.

By sending an NTLMSSP authentication request it is possible to obtain
the name of the remote system and the name of its domain.","n/a","","The following 2 NetBIOS names have been gathered :

 CEO              = Computer name
 SEC555           = Workgroup / Domain name
"
"45590","","","None","ceo","tcp","0","Common Platform Enumeration (CPE)","It is possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/cpe.cfm","
The remote operating system matched the following CPE : 

  cpe:/o:microsoft:windows_7:::enterprise
"
